Number of segments;Max;Median;Min
3980;1761,0411;1637,3895499999999;1469,0012
3981;1762,0405999999998;1637,3895499999999;1469,0012
3982;1762,0405999999998;1637,8850499999999;1470,0012
3983;1763,041;1638,3852;1470,0012
3984;1763,041;1638,8852;1472,0015999999998
3985;1764,0412999999999;1639,8854;1472,0015999999998
3986;1764,0412999999999;1639,8854;1472,0015999999998
3987;1764,0412999999999;1639,8854;1473,0018
3988;1764,0412999999999;1640,8863999999999;1473,0018
3989;1765,0412999999999;1640,8863999999999;1473,0018
3990;1765,0412999999999;1641,1877499999998;1474,002
3991;1765,0412999999999;1641,6876499999998;1474,002
3992;1766,0417;1641,9526999999998;1475,0022
3993;1766,0417;1642,45285;1475,0022
3994;1766,0417;1642,45285;1476,0024999999998
3995;1767,0421;1643,4497999999999;1476,0024999999998
3996;1767,0421;1643,94995;1477,0028
3997;1768,0428;1643,94995;1478,0029
3998;1769,043;1644,9497999999999;1478,0029
3999;1769,043;1645,4498999999998;1478,0029
4000;1769,043;1645,94995;1478,0029

